"product1","product2","combo_freq","profreq1","profreq2","support","cof1_2","conf2_1","lift"
"hair spray","italian sausage",2,9,946,0.01,0.21141649048625794,22.22222222222222,3.5146817007282122101290735357795366125795
"bottled beer","liquor",2,773,103,0.01,1.9417475728155338,0.258732212160414,0.3758399377033120101707716047639833233200
"small milk","snack products",2,1317,27,0.01,7.4074074074074066,0.15186028853454822,0.8415309766866334520649678826790382218409
"cling film/bags","finished products",2,74,64,0.01,3.125,2.7027027027027026,6.3184121621621619356392414984135318323541
"pastry","sparkling wine",2,774,46,0.01,4.3478260869565215,0.2583979328165375,0.8404673632176159681664363260568092796535
"finished products","packaged fruit/vegetables",2,64,127,0.01,1.574803149606299,3.125,3.6815944881889762476627847731086086891392
"canned beer","curd cheese",2,702,46,0.01,4.3478260869565215,0.2849002849002849,0.9266691440604483751349000403217089053190
"misc. beverages","turkey",2,236,80,0.01,2.5,0.847457627118644,1.5849576271186440116450470042731973468378
"hamburger meat","hard cheese",2,327,220,0.01,0.9090909090909091,0.6116207951070336,0.4159577425632471357551098790585457551207
"packaged fruit/vegetables","sugar",2,127,265,0.01,0.7547169811320755,1.574803149606299,0.8891398009211112440204493394117439893212
"liquor","waffles",2,103,277,0.01,0.7220216606498195,1.9417475728155338,1.0488240860818057180584909843285386578947
"house keeping products","semi-finished bread",2,45,142,0.01,1.4084507042253522,4.444444444444445,4.6829420970266039043653133960780855448720
"cleaner","pork",2,31,651,0.01,0.30721966205837176,6.451612903225806,1.4827808334572121758002556951752538408975
"ham","red/blush wine",2,256,157,0.01,1.2738853503184715,0.78125,0.7445262738853502918330051599753508047306
"hygiene articles","sugar",2,205,265,0.01,0.7547169811320755,0.975609756097561,0.5508329498389323319558471522634076037435
"dessert","meat spreads",2,353,35,0.01,5.714285714285714,0.56657223796034,2.4220153783893159778649968458726652890821
"bags","yogurt",2,4,1647,0.01,0.12143290831815423,50,4.5421979356405584216798870773487814892394
"flower (seeds)","tropical fruit",2,69,1014,0.01,0.19723865877712032,2.898550724637681,0.4276934511048223269993624762375241006287
"packaged fruit/vegetables","white wine",2,127,175,0.01,1.1428571428571428,1.574803149606299,1.3464116985376827414448047109161973519911
"frozen potato products","newspapers",2,72,582,0.01,0.3436426116838488,2.7777777777777777,0.7141084383352424336379904011766162031406
"oil","specialty chocolate",2,223,239,0.01,0.8368200836820083,0.8968609865470852,0.5614574929170497201162514492173919728359
"liquor","UHT-milk",2,103,320,0.01,0.625,1.9417475728155338,0.9078883495145630745533938999316617934902
"hamburger meat","sweet spreads",2,327,68,0.01,2.941176470588235,0.6116207951070336,1.3457456377046230864818800496956862197741
"flower (seeds)","fruit/vegetable juice",2,69,509,0.01,0.3929273084479371,2.898550724637681,0.8520258534779761090578988135775255350709
"butter milk","processed cheese",2,263,152,0.01,1.3157894736842104,0.7604562737642585,0.7485491294776865854817160087927881743776
"decalcifier","root vegetables",2,9,1408,0.01,0.14204545454545456,22.22222222222222,2.3614267676767675786512927775426301615499
"grapes","sugar",2,216,265,0.01,0.7547169811320755,0.9259259259259258,0.5227812718378755928655615579405995126009
"detergent","meat",2,129,252,0.01,0.7936507936507936,1.550387596899225,0.9205118740002460606932799586192668610623
"curd cheese","sauces",2,46,442,0.01,0.4524886877828055,4.3478260869565215,1.4717686405665944782292374275401345780762
"canned fish","pasta",2,115,121,0.01,1.6528925619834711,1.7391304347826086,2.1504850880344950729714726232326058335735
"berries","instant coffee",2,326,59,0.01,3.389830508474576,0.6134969325153374,1.5557866278465217268388747548309358025149
"frozen dessert","salty snack",2,92,281,0.01,0.7117437722419928,2.1739130434782608,1.1575119913352931663079926904643815797955
"cat food","dishes",2,177,135,0.01,1.4814814814814816,1.1299435028248588,1.2523121992048545265830261642436234286188
"herbs","pickled vegetables",2,550,134,0.01,1.4925373134328357,0.36363636363636365,0.4060244233378561591588892629144888628729
"beverages","onions",2,248,303,0.01,0.6600660066006601,0.8064516129032258,0.3982220802725433691201201535771075406804
"candles","cereals",2,66,438,0.01,0.45662100456621,3.0303030303030303,1.0351459803514597660550197592247098596909
"Instant food products","margarine",2,60,482,0.01,0.4149377593360996,3.3333333333333335,1.0347164591977869624027798277883951119371
"canned beer","softener",2,702,41,0.01,4.878048780487805,0.2849002849002849,1.0396775762629420805743585953166466387196
"domestic eggs","Instant food products",2,555,60,0.01,3.3333333333333335,0.36036036036036034,0.8986186186186185871477154798041284343232
"hamburger meat","napkins",2,327,331,0.01,0.6042296072507553,0.6116207951070336,0.2764673817640917518284557163716025389804
"liquor (appetizer)","shopping bags",2,67,874,0.01,0.2288329519450801,2.9850746268656714,0.5110147204481027180623963995065995222016
"cereals","sweet spreads",2,438,68,0.01,2.941176470588235,0.45662100456621,1.0047005103411227151840488775878959728829
"dish cleaner","fruit/vegetable juice",2,73,509,0.01,0.3929273084479371,2.73972602739726,0.8053395053421965961610425969971611491723
"flour","pet care",2,146,85,0.01,2.3529411764705883,1.36986301369863,2.4112812248186945134958168859949574719914
"artif. sweetener","misc. beverages",2,29,236,0.01,0.847457627118644,6.896551724137931,4.3722969023962593512103343818882935643356
"roll products ","specialty bar",2,82,209,0.01,0.9569377990430622,2.4390243902439024,1.7460613840588166013064699739380587039970
"beverages","specialty cheese",2,248,72,0.01,2.7777777777777777,0.8064516129032258,1.6758512544802866791735529356316080038391
"ham","spread cheese",2,256,100,0.01,2,0.78125,1.1689062499999999579773052631835937642917
"detergent","whipped/sour cream",2,129,654,0.01,0.3058103975535168,1.550387596899225,0.3546926486973425187760610788134980269980
"onions","pickled vegetables",2,303,134,0.01,1.4925373134328357,0.6600660066006601,0.7370080291611250412570936352285085556623
"coffee","semi-finished bread",2,474,142,0.01,1.4084507042253522,0.42194092827004215,0.4445831104772092310902840566423496646286
"cereals","dog food",2,438,67,0.01,2.9850746268656714,0.45662100456621,1.0196960403462140995955326158878930957397
"finished products","onions",2,64,303,0.01,0.6600660066006601,3.125,1.5431105610561055561550630825188026038097
"rolls/buns","specialty fat",2,2001,29,0.01,6.896551724137931,0.09995002498750624,0.5156731978838166950302456488586945724163
"chocolate","dish cleaner",2,353,73,0.01,2.73972602739726,0.56657223796034,1.1612402499126857433559997126142870080170
"dessert","jam",2,353,34,0.01,5.88235294117647,0.56657223796034,2.4932511248125311565058682654151875474075
"berries","frozen fish",2,326,102,0.01,1.9607843137254901,0.6134969325153374,0.8999157945386743336006618969484387018421
"bottled water","cookware",2,908,17,0.01,11.76470588235294,0.22026431718061676,1.9385851256802279616077452539407214272005
"frozen meals","spread cheese",2,251,100,0.01,2,0.796812749003984,1.1921912350597609135348038203838034384150
"seasonal products","specialty chocolate",2,106,239,0.01,0.8368200836820083,1.8867924528301887,1.1811794426462461100189086583539171815930
"cereals","liquor (appetizer)",2,438,67,0.01,2.9850746268656714,0.45662100456621,1.0196960403462140995955326158878930957397
"pot plants","vinegar",2,117,51,0.01,3.9215686274509802,1.7094017094017095,5.0149153678565441454488853736610517694815
"large milk","ready soups",2,769,15,0.01,13.333333333333334,0.26007802340702213,2.5941915908105764154784085801321959397173
"brown bread","soft cheese",2,563,150,0.01,1.3333333333333335,0.3552397868561279,0.3543398460627590163340052723221093146095
"fruit/vegetable juice","grapes",2,509,216,0.01,0.9259259259259258,0.3929273084479371,0.2721749254165757016275619167189923251242
"butter milk","seasonal products",2,263,106,0.01,1.8867924528301887,0.7604562737642585,1.0733912045340411416049639609922237928859
"ham","roll products ",2,256,82,0.01,2.4390243902439024,0.78125,1.4254954268292682406034156838348407307153
"frozen fish","spices",2,102,40,0.01,5,1.9607843137254901,7.3343137254901958070639218569780857342445
"spread cheese","waffles",2,100,277,0.01,0.7220216606498195,2,1.0802888086642598892550105823873633203557
"beverages","prosecco",2,248,19,0.01,10.526315789473683,0.8064516129032258,6.3505942275042442572262591447332389370372
"female sanitary products","root vegetables",2,40,1408,0.01,0.14204545454545456,5,0.5313210227272727074047700810708290643713
"cat food","long life bakery product",2,177,268,0.01,0.7462686567164178,1.1299435028248588,0.6308289063158782132001817388266654467109
"soups","tropical fruit",2,48,1014,0.01,0.19723865877712032,4.166666666666666,0.6148093359631820959781283977390173050088
"grapes","liver loaf",2,216,50,0.01,4,0.9259259259259258,2.7707407407407406420310391893004115244222
"frozen fish","sliced cheese",2,102,210,0.01,0.9523809523809524,1.9607843137254901,1.3970121381886087276433774503265358238419
"canned vegetables","salty snack",2,82,281,0.01,0.7117437722419928,2.4390243902439024,1.2986719902786216002963662801448807786931
"semi-finished bread","specialty chocolate",2,142,239,0.01,0.8368200836820083,1.4084507042253522,0.8817254994401555464422385162800867337041
"chicken","zwieback",2,512,60,0.01,3.3333333333333335,0.390625,0.9740885416666666326193752366807725471028
"dish cleaner","italian sausage",2,73,946,0.01,0.21141649048625794,2.73972602739726,0.4333169220075878091952464279566585331325
"liver loaf","sauces",2,50,442,0.01,0.4524886877828055,4,1.3540271493212669197947336141356647192167
"pudding powder","soda",2,17,1824,0.01,0.10964912280701754,11.76470588235294,0.9650412796697626036874117307255041935042
"pastry","roll products ",2,774,82,0.01,2.4390243902439024,0.2583979328165375,0.4714816915611016403421006451462120737691
"bottled beer","instant coffee",2,773,59,0.01,3.389830508474576,0.258732212160414,0.6561273488718836779972958377335790280913
"beef","vinegar",2,508,51,0.01,3.9215686274509802,0.39370078740157477,1.1550100355102670565773914024683105575436
"cereals","salad dressing",2,438,403,0.01,0.49627791563275436,0.45662100456621,0.1695276295364673563656497120540469883449
"berries","semi-finished bread",2,326,142,0.01,1.4084507042253522,0.6134969325153374,0.6464183876263717040167259891226244262852
"fish","misc. beverages",2,139,236,0.01,0.847457627118644,1.4388489208633095,0.9122058285574929558637963687649596468673
"canned vegetables","salad dressing",2,82,403,0.01,0.49627791563275436,2.4390243902439024,0.9055256309386914880047678622968504757886
"butter","meat spreads",2,527,35,0.01,5.714285714285714,0.3795066413662239,1.6223366766061262625132812009005108267822
"soda","syrup",2,1824,21,0.01,9.523809523809524,0.10964912280701754,0.7812238930659983041165908404181924264185
"berries","seasonal products",2,326,106,0.01,1.8867924528301887,0.6134969325153374,0.8659567079523092643362837328883286330809
"brown bread","salt",2,563,89,0.01,2.247191011235955,0.3552397868561279,0.5972019877462230610965316882179079997639
"ice cream","soups",2,227,48,0.01,4.166666666666666,0.881057268722467,2.7463289280469896259758279149982425344356
"flour","semi-finished bread",2,146,142,0.01,1.4084507042253522,1.36986301369863,1.4433725641520354485950606847829781402800
"cereals","cling film/bags",2,438,74,0.01,2.7027027027027026,0.45662100456621,0.9232383067999506020440471763573304080401
"frozen vegetables","spices",2,419,40,0.01,5,0.47732696897374705,1.7854415274463006493483371050518054699693
"bottled beer","sparkling wine",2,773,46,0.01,4.3478260869565215,0.258732212160414,0.8415546431182855878316242129001586617093
"grapes","sliced cheese",2,216,210,0.01,0.9523809523809524,0.9259259259259258,0.6597001763668430101953985505724923651595
"candy","hygiene articles",2,215,205,0.01,0.975609756097561,0.9302325581395349,0.6789336358479863626521680828552115413895
"canned beer","potato products",2,702,23,0.01,8.695652173913043,0.2849002849002849,1.8533382881208967502698000806434178106380
"berries","pasta",2,326,121,0.01,1.6528925619834711,0.6134969325153374,0.7586067028342543968919768409672154290422
"ice cream","salt",2,227,89,0.01,2.247191011235955,0.881057268722467,1.4811661634410730539566636711917423258807
"chewing gum","packaged fruit/vegetables",2,180,127,0.01,1.574803149606299,1.1111111111111112,1.3090113735783026649515923421427089981964
"liqueur","small milk",2,9,1317,0.01,0.15186028853454822,22.22222222222222,2.5245929300599003422049186778311039601163
"oil","seasonal products",2,223,106,0.01,1.8867924528301887,0.8968609865470852,1.2659277434639139916875389814646577027356
"dishes","rice",2,135,49,0.01,4.081632653061225,1.4814814814814816,4.5236583522297806405085467017914917581576
"canned vegetables","dessert",2,82,353,0.01,0.56657223796034,2.4390243902439024,1.0337870517515373074636221185173588653779
"roll products ","waffles",2,82,277,0.01,0.7220216606498195,2.4390243902439024,1.3174253764198291324685955987360632307126
"curd","flower soil/fertilizer",2,503,16,0.01,12.5,0.3976143141153081,3.7181908548707752090719149565825724022122
"chicken","spread cheese",2,512,100,0.01,2,0.390625,0.5844531249999999789886526315917968821458
"bathroom cleaner","root vegetables",2,17,1408,0.01,0.14204545454545456,11.76470588235294,1.2501671122994651911428413180748039520053
"spread cheese","UHT-milk",2,100,320,0.01,0.625,2,0.9351249999999999664911515562500000075119
"pip fruit","prosecco",2,734,19,0.01,10.526315789473683,0.2724795640326975,2.1457048616090634545918632354016986497975
"artif. sweetener","herbs",2,29,550,0.01,0.36363636363636365,6.896551724137931,1.8761128526645767395412104711235147737320
"root vegetables","specialty fat",2,1408,29,0.01,6.896551724137931,0.14204545454545456,0.7328565830721002889113208521472033223247
"salad dressing","salt",2,403,89,0.01,2.247191011235955,0.49627791563275436,0.8343045138985696858682030706173733264076
"detergent","frozen dessert",2,129,92,0.01,2.1739130434782608,1.550387596899225,2.5214020896528479049867148963278685412340
"salt","sugar",2,89,265,0.01,0.7547169811320755,2.247191011235955,1.2687725249099003142323708283234283150043
"hamburger meat","long life bakery product",2,327,268,0.01,0.7462686567164178,0.6116207951070336,0.3414578483728148128085229510692634839879
"soda","tidbits",2,1824,22,0.01,9.090909090909092,0.10964912280701754,0.7457137161084529252077368904752002113799
"italian sausage","light bulbs",2,946,29,0.01,6.896551724137931,0.21141649048625794,1.0907632864328934532768390698214395047194
"flour","specialty bar",2,146,209,0.01,0.9569377990430622,1.36986301369863,0.9806646129645408314835496219802235783101
"light bulbs","long life bakery product",2,29,268,0.01,0.7462686567164178,6.896551724137931,3.8502316006176015173556144879450333070888
